Sample_ID,taxon,taxonomic_level,assigned_taxon_class,reads,extraction_ID,primer,PCR_replicate,alternative_ID,collection_year,collection_month,collection_day,location3,sample_type
e02804-2-18S,Mamiellaceae,family,Mamiellophyceae,0,e02804,18S,2,162-17,2022,12,7,Haul 2,sample
e02804-2-18S,Mammalia,class,Mammalia,0,e02804,18S,2,162-17,2022,12,7,Haul 2,sample
e02804-2-18S,Mataza hastifera,species,Thecofilosea,30,e02804,18S,2,162-17,2022,12,7,Haul 2,sample
e02804-2-18S,Pleurocybella porrigens,species,Fungi,0,e02804,18S,2,162-17,2022,12,7,Haul 2,sample
e02804-2-18S,Polychaeta,class,Polychaeta,0,e02804,18S,2,162-17,2022,12,7,Haul 2,sample
e02804-2-18S,Schizoporaceae,family,Fungi,0,e02804,18S,2,162-17,2022,12,7,Haul 2,sample
e02804-2-18S,Strombidium biarmatum,species,Spirotrichea,880,e02804,18S,2,162-17,2022,12,7,Haul 2,sample
e02804-2-18S,Thaumatomonadida,order,Imbricatea,764,e02804,18S,2,162-17,2022,12,7,Haul 2,sample
e02804-2-18S,Tintinnidium cf. primitivum,species,Spirotrichea,0,e02804,18S,2,162-17,2022,12,7,Haul 2,sample
e02804-2-18S,Tremellales,order,Fungi,0,e02804,18S,2,162-17,2022,12,7,Haul 2,sample
e02804-2-18S,Triparmaceae,family,Bolidophyceae,0,e02804,18S,2,162-17,2022,12,7,Haul 2,sample
e02804-2-18S,NA,NA,NA,2853,e02804,18S,2,162-17,2022,12,7,Haul 2,sample
e02805-1-18S,Actinopteri,class,Actinopteri,0,e02805,18S,1,162-188,2022,12,7,Haul 186,sample
e02805-1-18S,Agaricales,order,Fungi,0,e02805,18S,1,162-188,2022,12,7,Haul 186,sample
e02805-1-18S,Agaricomycetes,class,Fungi,0,e02805,18S,1,162-188,2022,12,7,Haul 186,sample
e02805-1-18S,Amylocorticium cebennense,species,Fungi,0,e02805,18S,1,162-188,2022,12,7,Haul 186,sample
e02805-1-18S,Ascomycota,phylum,Fungi,0,e02805,18S,1,162-188,2022,12,7,Haul 186,sample
e02805-1-18S,Ascomycota/Basidiomycota,phylum,Fungi,0,e02805,18S,1,162-188,2022,12,7,Haul 186,sample
e02805-1-18S,Auranticordis quadriverberis,species,Imbricatea,0,e02805,18S,1,162-188,2022,12,7,Haul 186,sample
e02805-1-18S,Basidiomycota,phylum,Fungi,0,e02805,18S,1,162-188,2022,12,7,Haul 186,sample
e02805-1-18S,Cercozoa,phylum,Imbricatea,0,e02805,18S,1,162-188,2022,12,7,Haul 186,sample
e02805-1-18S,Chaetoceros,genus,Bacillariophyceae,8.312792006,e02805,18S,1,162-188,2022,12,7,Haul 186,sample
e02805-1-18S,Coscinodiscophyceae,class,Coscinodiscophyceae,4,e02805,18S,1,162-188,2022,12,7,Haul 186,sample
e02805-1-18S,Curvibasidium,genus,Fungi,0,e02805,18S,1,162-188,2022,12,7,Haul 186,sample
e02805-1-18S,Cyclotrichium cyclokaryon,species,Litostomatea,0,e02805,18S,1,162-188,2022,12,7,Haul 186,sample
e02805-1-18S,Cyranomonas australis,species,Imbricatea,0,e02805,18S,1,162-188,2022,12,7,Haul 186,sample
e02805-1-18S,Decapoda,order,Decapod,26925.43059,e02805,18S,1,162-188,2022,12,7,Haul 186,sample
e02805-1-18S,Dichomitus squalens,species,Fungi,0,e02805,18S,1,162-188,2022,12,7,Haul 186,sample
e02805-1-18S,Ebria tripartita,species,Ebriophyceae,0,e02805,18S,1,162-188,2022,12,7,Haul 186,sample
e02805-1-18S,Esquamula lacrimiformis,species,Imbricatea,4,e02805,18S,1,162-188,2022,12,7,Haul 186,sample
e02805-1-18S,Gastropoda,class,Gastropoda,0,e02805,18S,1,162-188,2022,12,7,Haul 186,sample
e02805-1-18S,Mamiellaceae,family,Mamiellophyceae,0,e02805,18S,1,162-188,2022,12,7,Haul 186,sample
e02805-1-18S,Mammalia,class,Mammalia,0,e02805,18S,1,162-188,2022,12,7,Haul 186,sample
e02805-1-18S,Mataza hastifera,species,Thecofilosea,0,e02805,18S,1,162-188,2022,12,7,Haul 186,sample
e02805-1-18S,Pleurocybella porrigens,species,Fungi,0,e02805,18S,1,162-188,2022,12,7,Haul 186,sample
e02805-1-18S,Polychaeta,class,Polychaeta,0,e02805,18S,1,162-188,2022,12,7,Haul 186,sample
e02805-1-18S,Schizoporaceae,family,Fungi,0,e02805,18S,1,162-188,2022,12,7,Haul 186,sample
e02805-1-18S,Strombidium biarmatum,species,Spirotrichea,0,e02805,18S,1,162-188,2022,12,7,Haul 186,sample
e02805-1-18S,Thaumatomonadida,order,Imbricatea,0,e02805,18S,1,162-188,2022,12,7,Haul 186,sample
e02805-1-18S,Tintinnidium cf. primitivum,species,Spirotrichea,0,e02805,18S,1,162-188,2022,12,7,Haul 186,sample
e02805-1-18S,Tremellales,order,Fungi,0,e02805,18S,1,162-188,2022,12,7,Haul 186,sample
e02805-1-18S,Triparmaceae,family,Bolidophyceae,0,e02805,18S,1,162-188,2022,12,7,Haul 186,sample
e02805-1-18S,NA,NA,NA,0,e02805,18S,1,162-188,2022,12,7,Haul 186,sample
e02805-2-18S,Actinopteri,class,Actinopteri,0,e02805,18S,2,162-188,2022,12,7,Haul 186,sample
e02805-2-18S,Agaricales,order,Fungi,0,e02805,18S,2,162-188,2022,12,7,Haul 186,sample
e02805-2-18S,Agaricomycetes,class,Fungi,0,e02805,18S,2,162-188,2022,12,7,Haul 186,sample
e02805-2-18S,Amylocorticium cebennense,species,Fungi,0,e02805,18S,2,162-188,2022,12,7,Haul 186,sample
e02805-2-18S,Ascomycota,phylum,Fungi,0,e02805,18S,2,162-188,2022,12,7,Haul 186,sample
e02805-2-18S,Ascomycota/Basidiomycota,phylum,Fungi,0,e02805,18S,2,162-188,2022,12,7,Haul 186,sample
e02805-2-18S,Auranticordis quadriverberis,species,Imbricatea,0,e02805,18S,2,162-188,2022,12,7,Haul 186,sample
e02805-2-18S,Basidiomycota,phylum,Fungi,0,e02805,18S,2,162-188,2022,12,7,Haul 186,sample
e02805-2-18S,Cercozoa,phylum,Imbricatea,0,e02805,18S,2,162-188,2022,12,7,Haul 186,sample
e02805-2-18S,Chaetoceros,genus,Bacillariophyceae,2.70630563,e02805,18S,2,162-188,2022,12,7,Haul 186,sample
e02805-2-18S,Coscinodiscophyceae,class,Coscinodiscophyceae,10,e02805,18S,2,162-188,2022,12,7,Haul 186,sample
e02805-2-18S,Curvibasidium,genus,Fungi,0,e02805,18S,2,162-188,2022,12,7,Haul 186,sample
e02805-2-18S,Cyclotrichium cyclokaryon,species,Litostomatea,0,e02805,18S,2,162-188,2022,12,7,Haul 186,sample
e02805-2-18S,Cyranomonas australis,species,Imbricatea,0,e02805,18S,2,162-188,2022,12,7,Haul 186,sample
e02805-2-18S,Decapoda,order,Decapod,31320.86436,e02805,18S,2,162-188,2022,12,7,Haul 186,sample
e02805-2-18S,Dichomitus squalens,species,Fungi,0,e02805,18S,2,162-188,2022,12,7,Haul 186,sample
e02805-2-18S,Ebria tripartita,species,Ebriophyceae,0,e02805,18S,2,162-188,2022,12,7,Haul 186,sample
e02805-2-18S,Esquamula lacrimiformis,species,Imbricatea,7,e02805,18S,2,162-188,2022,12,7,Haul 186,sample
e02805-2-18S,Gastropoda,class,Gastropoda,0,e02805,18S,2,162-188,2022,12,7,Haul 186,sample
e02805-2-18S,Mamiellaceae,family,Mamiellophyceae,0,e02805,18S,2,162-188,2022,12,7,Haul 186,sample
e02805-2-18S,Mammalia,class,Mammalia,0,e02805,18S,2,162-188,2022,12,7,Haul 186,sample
e02805-2-18S,Mataza hastifera,species,Thecofilosea,0,e02805,18S,2,162-188,2022,12,7,Haul 186,sample
e02805-2-18S,Pleurocybella porrigens,species,Fungi,0,e02805,18S,2,162-188,2022,12,7,Haul 186,sample
e02805-2-18S,Polychaeta,class,Polychaeta,0,e02805,18S,2,162-188,2022,12,7,Haul 186,sample
e02805-2-18S,Schizoporaceae,family,Fungi,0,e02805,18S,2,162-188,2022,12,7,Haul 186,sample
e02805-2-18S,Strombidium biarmatum,species,Spirotrichea,0,e02805,18S,2,162-188,2022,12,7,Haul 186,sample
e02805-2-18S,Thaumatomonadida,order,Imbricatea,0,e02805,18S,2,162-188,2022,12,7,Haul 186,sample
e02805-2-18S,Tintinnidium cf. primitivum,species,Spirotrichea,0,e02805,18S,2,162-188,2022,12,7,Haul 186,sample
e02805-2-18S,Tremellales,order,Fungi,0,e02805,18S,2,162-188,2022,12,7,Haul 186,sample
e02805-2-18S,Triparmaceae,family,Bolidophyceae,0,e02805,18S,2,162-188,2022,12,7,Haul 186,sample
e02805-2-18S,NA,NA,NA,0,e02805,18S,2,162-188,2022,12,7,Haul 186,sample
e02806-1-18S,Actinopteri,class,Actinopteri,0,e02806,18S,1,162-30,2022,12,7,Haul 3,sample
e02806-1-18S,Agaricales,order,Fungi,0,e02806,18S,1,162-30,2022,12,7,Haul 3,sample
e02806-1-18S,Agaricomycetes,class,Fungi,995,e02806,18S,1,162-30,2022,12,7,Haul 3,sample
e02806-1-18S,Amylocorticium cebennense,species,Fungi,0,e02806,18S,1,162-30,2022,12,7,Haul 3,sample
e02806-1-18S,Ascomycota,phylum,Fungi,0,e02806,18S,1,162-30,2022,12,7,Haul 3,sample
e02806-1-18S,Ascomycota/Basidiomycota,phylum,Fungi,0,e02806,18S,1,162-30,2022,12,7,Haul 3,sample
e02806-1-18S,Auranticordis quadriverberis,species,Imbricatea,0,e02806,18S,1,162-30,2022,12,7,Haul 3,sample
e02806-1-18S,Basidiomycota,phylum,Fungi,633,e02806,18S,1,162-30,2022,12,7,Haul 3,sample
e02806-1-18S,Cercozoa,phylum,Imbricatea,0,e02806,18S,1,162-30,2022,12,7,Haul 3,sample
e02806-1-18S,Chaetoceros,genus,Bacillariophyceae,3.591583399,e02806,18S,1,162-30,2022,12,7,Haul 3,sample
e02806-1-18S,Coscinodiscophyceae,class,Coscinodiscophyceae,0,e02806,18S,1,162-30,2022,12,7,Haul 3,sample
e02806-1-18S,Curvibasidium,genus,Fungi,0,e02806,18S,1,162-30,2022,12,7,Haul 3,sample
e02806-1-18S,Cyclotrichium cyclokaryon,species,Litostomatea,0,e02806,18S,1,162-30,2022,12,7,Haul 3,sample
e02806-1-18S,Cyranomonas australis,species,Imbricatea,0,e02806,18S,1,162-30,2022,12,7,Haul 3,sample
e02806-1-18S,Decapoda,order,Decapod,30334.37893,e02806,18S,1,162-30,2022,12,7,Haul 3,sample
e02806-1-18S,Dichomitus squalens,species,Fungi,0,e02806,18S,1,162-30,2022,12,7,Haul 3,sample
e02806-1-18S,Ebria tripartita,species,Ebriophyceae,0,e02806,18S,1,162-30,2022,12,7,Haul 3,sample
e02806-1-18S,Esquamula lacrimiformis,species,Imbricatea,0,e02806,18S,1,162-30,2022,12,7,Haul 3,sample
e02806-1-18S,Gastropoda,class,Gastropoda,0,e02806,18S,1,162-30,2022,12,7,Haul 3,sample
e02806-1-18S,Mamiellaceae,family,Mamiellophyceae,0,e02806,18S,1,162-30,2022,12,7,Haul 3,sample
e02806-1-18S,Mammalia,class,Mammalia,240,e02806,18S,1,162-30,2022,12,7,Haul 3,sample
e02806-1-18S,Mataza hastifera,species,Thecofilosea,0,e02806,18S,1,162-30,2022,12,7,Haul 3,sample
e02806-1-18S,Pleurocybella porrigens,species,Fungi,0,e02806,18S,1,162-30,2022,12,7,Haul 3,sample
e02806-1-18S,Polychaeta,class,Polychaeta,0,e02806,18S,1,162-30,2022,12,7,Haul 3,sample
e02806-1-18S,Schizoporaceae,family,Fungi,0,e02806,18S,1,162-30,2022,12,7,Haul 3,sample
e02806-1-18S,Strombidium biarmatum,species,Spirotrichea,0,e02806,18S,1,162-30,2022,12,7,Haul 3,sample
e02806-1-18S,Thaumatomonadida,order,Imbricatea,0,e02806,18S,1,162-30,2022,12,7,Haul 3,sample
e02806-1-18S,Tintinnidium cf. primitivum,species,Spirotrichea,0,e02806,18S,1,162-30,2022,12,7,Haul 3,sample
e02806-1-18S,Tremellales,order,Fungi,0,e02806,18S,1,162-30,2022,12,7,Haul 3,sample
e02806-1-18S,Triparmaceae,family,Bolidophyceae,0,e02806,18S,1,162-30,2022,12,7,Haul 3,sample
e02806-1-18S,NA,NA,NA,32,e02806,18S,1,162-30,2022,12,7,Haul 3,sample
e02806-2-18S,Actinopteri,class,Actinopteri,0,e02806,18S,2,162-30,2022,12,7,Haul 3,sample
e02806-2-18S,Agaricales,order,Fungi,0,e02806,18S,2,162-30,2022,12,7,Haul 3,sample
e02806-2-18S,Agaricomycetes,class,Fungi,366,e02806,18S,2,162-30,2022,12,7,Haul 3,sample
e02806-2-18S,Amylocorticium cebennense,species,Fungi,0,e02806,18S,2,162-30,2022,12,7,Haul 3,sample
e02806-2-18S,Ascomycota,phylum,Fungi,29,e02806,18S,2,162-30,2022,12,7,Haul 3,sample
e02806-2-18S,Ascomycota/Basidiomycota,phylum,Fungi,0,e02806,18S,2,162-30,2022,12,7,Haul 3,sample
e02806-2-18S,Auranticordis quadriverberis,species,Imbricatea,0,e02806,18S,2,162-30,2022,12,7,Haul 3,sample
e02806-2-18S,Basidiomycota,phylum,Fungi,167,e02806,18S,2,162-30,2022,12,7,Haul 3,sample
e02806-2-18S,Cercozoa,phylum,Imbricatea,0,e02806,18S,2,162-30,2022,12,7,Haul 3,sample
e02806-2-18S,Chaetoceros,genus,Bacillariophyceae,0,e02806,18S,2,162-30,2022,12,7,Haul 3,sample
e02806-2-18S,Coscinodiscophyceae,class,Coscinodiscophyceae,0,e02806,18S,2,162-30,2022,12,7,Haul 3,sample
e02806-2-18S,Curvibasidium,genus,Fungi,0,e02806,18S,2,162-30,2022,12,7,Haul 3,sample
e02806-2-18S,Cyclotrichium cyclokaryon,species,Litostomatea,0,e02806,18S,2,162-30,2022,12,7,Haul 3,sample
e02806-2-18S,Cyranomonas australis,species,Imbricatea,0,e02806,18S,2,162-30,2022,12,7,Haul 3,sample
e02806-2-18S,Decapoda,order,Decapod,28298.08283,e02806,18S,2,162-30,2022,12,7,Haul 3,sample
e02806-2-18S,Dichomitus squalens,species,Fungi,0,e02806,18S,2,162-30,2022,12,7,Haul 3,sample
e02806-2-18S,Ebria tripartita,species,Ebriophyceae,0,e02806,18S,2,162-30,2022,12,7,Haul 3,sample
e02806-2-18S,Esquamula lacrimiformis,species,Imbricatea,0,e02806,18S,2,162-30,2022,12,7,Haul 3,sample
e02806-2-18S,Gastropoda,class,Gastropoda,0,e02806,18S,2,162-30,2022,12,7,Haul 3,sample
e02806-2-18S,Mamiellaceae,family,Mamiellophyceae,0,e02806,18S,2,162-30,2022,12,7,Haul 3,sample
e02806-2-18S,Mammalia,class,Mammalia,25,e02806,18S,2,162-30,2022,12,7,Haul 3,sample
e02806-2-18S,Mataza hastifera,species,Thecofilosea,0,e02806,18S,2,162-30,2022,12,7,Haul 3,sample
e02806-2-18S,Pleurocybella porrigens,species,Fungi,0,e02806,18S,2,162-30,2022,12,7,Haul 3,sample
e02806-2-18S,Polychaeta,class,Polychaeta,0,e02806,18S,2,162-30,2022,12,7,Haul 3,sample
e02806-2-18S,Schizoporaceae,family,Fungi,0,e02806,18S,2,162-30,2022,12,7,Haul 3,sample
e02806-2-18S,Strombidium biarmatum,species,Spirotrichea,0,e02806,18S,2,162-30,2022,12,7,Haul 3,sample
e02806-2-18S,Thaumatomonadida,order,Imbricatea,0,e02806,18S,2,162-30,2022,12,7,Haul 3,sample
e02806-2-18S,Tintinnidium cf. primitivum,species,Spirotrichea,0,e02806,18S,2,162-30,2022,12,7,Haul 3,sample
e02806-2-18S,Tremellales,order,Fungi,0,e02806,18S,2,162-30,2022,12,7,Haul 3,sample
e02806-2-18S,Triparmaceae,family,Bolidophyceae,0,e02806,18S,2,162-30,2022,12,7,Haul 3,sample
e02806-2-18S,NA,NA,NA,0,e02806,18S,2,162-30,2022,12,7,Haul 3,sample
e02807-1-18S,Actinopteri,class,Actinopteri,29,e02807,18S,1,162-3,2022,12,8,Haul 1,sample
e02807-1-18S,Agaricales,order,Fungi,0,e02807,18S,1,162-3,2022,12,8,Haul 1,sample
e02807-1-18S,Agaricomycetes,class,Fungi,0,e02807,18S,1,162-3,2022,12,8,Haul 1,sample
e02807-1-18S,Amylocorticium cebennense,species,Fungi,0,e02807,18S,1,162-3,2022,12,8,Haul 1,sample
e02807-1-18S,Ascomycota,phylum,Fungi,0,e02807,18S,1,162-3,2022,12,8,Haul 1,sample
e02807-1-18S,Ascomycota/Basidiomycota,phylum,Fungi,0,e02807,18S,1,162-3,2022,12,8,Haul 1,sample
e02807-1-18S,Auranticordis quadriverberis,species,Imbricatea,928,e02807,18S,1,162-3,2022,12,8,Haul 1,sample
e02807-1-18S,Basidiomycota,phylum,Fungi,0,e02807,18S,1,162-3,2022,12,8,Haul 1,sample
e02807-1-18S,Cercozoa,phylum,Imbricatea,1305,e02807,18S,1,162-3,2022,12,8,Haul 1,sample
e02807-1-18S,Chaetoceros,genus,Bacillariophyceae,1775.786857,e02807,18S,1,162-3,2022,12,8,Haul 1,sample
e02807-1-18S,Coscinodiscophyceae,class,Coscinodiscophyceae,0,e02807,18S,1,162-3,2022,12,8,Haul 1,sample
e02807-1-18S,Curvibasidium,genus,Fungi,0,e02807,18S,1,162-3,2022,12,8,Haul 1,sample
e02807-1-18S,Cyclotrichium cyclokaryon,species,Litostomatea,0,e02807,18S,1,162-3,2022,12,8,Haul 1,sample
e02807-1-18S,Cyranomonas australis,species,Imbricatea,0,e02807,18S,1,162-3,2022,12,8,Haul 1,sample
e02807-1-18S,Decapoda,order,Decapod,37057.74257,e02807,18S,1,162-3,2022,12,8,Haul 1,sample
e02807-1-18S,Dichomitus squalens,species,Fungi,1419,e02807,18S,1,162-3,2022,12,8,Haul 1,sample
e02807-1-18S,Ebria tripartita,species,Ebriophyceae,67,e02807,18S,1,162-3,2022,12,8,Haul 1,sample
e02807-1-18S,Esquamula lacrimiformis,species,Imbricatea,0,e02807,18S,1,162-3,2022,12,8,Haul 1,sample
e02807-1-18S,Gastropoda,class,Gastropoda,0,e02807,18S,1,162-3,2022,12,8,Haul 1,sample
e02807-1-18S,Mamiellaceae,family,Mamiellophyceae,225,e02807,18S,1,162-3,2022,12,8,Haul 1,sample
e02807-1-18S,Mammalia,class,Mammalia,13,e02807,18S,1,162-3,2022,12,8,Haul 1,sample
e02807-1-18S,Mataza hastifera,species,Thecofilosea,264,e02807,18S,1,162-3,2022,12,8,Haul 1,sample
e02807-1-18S,Pleurocybella porrigens,species,Fungi,0,e02807,18S,1,162-3,2022,12,8,Haul 1,sample
e02807-1-18S,Polychaeta,class,Polychaeta,0,e02807,18S,1,162-3,2022,12,8,Haul 1,sample
e02807-1-18S,Schizoporaceae,family,Fungi,24,e02807,18S,1,162-3,2022,12,8,Haul 1,sample
e02807-1-18S,Strombidium biarmatum,species,Spirotrichea,0,e02807,18S,1,162-3,2022,12,8,Haul 1,sample
e02807-1-18S,Thaumatomonadida,order,Imbricatea,325,e02807,18S,1,162-3,2022,12,8,Haul 1,sample
e02807-1-18S,Tintinnidium cf. primitivum,species,Spirotrichea,0,e02807,18S,1,162-3,2022,12,8,Haul 1,sample
e02807-1-18S,Tremellales,order,Fungi,0,e02807,18S,1,162-3,2022,12,8,Haul 1,sample
e02807-1-18S,Triparmaceae,family,Bolidophyceae,0,e02807,18S,1,162-3,2022,12,8,Haul 1,sample
e02807-1-18S,NA,NA,NA,1746,e02807,18S,1,162-3,2022,12,8,Haul 1,sample
e02807-2-18S,Actinopteri,class,Actinopteri,0,e02807,18S,2,162-3,2022,12,8,Haul 1,sample
e02807-2-18S,Agaricales,order,Fungi,0,e02807,18S,2,162-3,2022,12,8,Haul 1,sample
e02807-2-18S,Agaricomycetes,class,Fungi,191,e02807,18S,2,162-3,2022,12,8,Haul 1,sample
e02807-2-18S,Amylocorticium cebennense,species,Fungi,0,e02807,18S,2,162-3,2022,12,8,Haul 1,sample
e02807-2-18S,Ascomycota,phylum,Fungi,111,e02807,18S,2,162-3,2022,12,8,Haul 1,sample
e02807-2-18S,Ascomycota/Basidiomycota,phylum,Fungi,0,e02807,18S,2,162-3,2022,12,8,Haul 1,sample
e02807-2-18S,Auranticordis quadriverberis,species,Imbricatea,771,e02807,18S,2,162-3,2022,12,8,Haul 1,sample
e02807-2-18S,Basidiomycota,phylum,Fungi,0,e02807,18S,2,162-3,2022,12,8,Haul 1,sample
e02807-2-18S,Cercozoa,phylum,Imbricatea,594,e02807,18S,2,162-3,2022,12,8,Haul 1,sample
e02807-2-18S,Chaetoceros,genus,Bacillariophyceae,489.293558,e02807,18S,2,162-3,2022,12,8,Haul 1,sample
e02807-2-18S,Coscinodiscophyceae,class,Coscinodiscophyceae,0,e02807,18S,2,162-3,2022,12,8,Haul 1,sample
e02807-2-18S,Curvibasidium,genus,Fungi,0,e02807,18S,2,162-3,2022,12,8,Haul 1,sample
e02807-2-18S,Cyclotrichium cyclokaryon,species,Litostomatea,0,e02807,18S,2,162-3,2022,12,8,Haul 1,sample
e02807-2-18S,Cyranomonas australis,species,Imbricatea,0,e02807,18S,2,162-3,2022,12,8,Haul 1,sample
e02807-2-18S,Decapoda,order,Decapod,22687.34921,e02807,18S,2,162-3,2022,12,8,Haul 1,sample
e02807-2-18S,Dichomitus squalens,species,Fungi,348,e02807,18S,2,162-3,2022,12,8,Haul 1,sample
e02807-2-18S,Ebria tripartita,species,Ebriophyceae,72,e02807,18S,2,162-3,2022,12,8,Haul 1,sample
e02807-2-18S,Esquamula lacrimiformis,species,Imbricatea,22,e02807,18S,2,162-3,2022,12,8,Haul 1,sample
e02807-2-18S,Gastropoda,class,Gastropoda,0,e02807,18S,2,162-3,2022,12,8,Haul 1,sample
e02807-2-18S,Mamiellaceae,family,Mamiellophyceae,0,e02807,18S,2,162-3,2022,12,8,Haul 1,sample
e02807-2-18S,Mammalia,class,Mammalia,75,e02807,18S,2,162-3,2022,12,8,Haul 1,sample
e02807-2-18S,Mataza hastifera,species,Thecofilosea,327,e02807,18S,2,162-3,2022,12,8,Haul 1,sample
e02807-2-18S,Pleurocybella porrigens,species,Fungi,0,e02807,18S,2,162-3,2022,12,8,Haul 1,sample
e02807-2-18S,Polychaeta,class,Polychaeta,0,e02807,18S,2,162-3,2022,12,8,Haul 1,sample
e02807-2-18S,Schizoporaceae,family,Fungi,14,e02807,18S,2,162-3,2022,12,8,Haul 1,sample
e02807-2-18S,Strombidium biarmatum,species,Spirotrichea,0,e02807,18S,2,162-3,2022,12,8,Haul 1,sample
e02807-2-18S,Thaumatomonadida,order,Imbricatea,145,e02807,18S,2,162-3,2022,12,8,Haul 1,sample
e02807-2-18S,Tintinnidium cf. primitivum,species,Spirotrichea,0,e02807,18S,2,162-3,2022,12,8,Haul 1,sample
e02807-2-18S,Tremellales,order,Fungi,0,e02807,18S,2,162-3,2022,12,8,Haul 1,sample
e02807-2-18S,Triparmaceae,family,Bolidophyceae,0,e02807,18S,2,162-3,2022,12,8,Haul 1,sample
e02807-2-18S,NA,NA,NA,814,e02807,18S,2,162-3,2022,12,8,Haul 1,sample
e02808-2-18S,Actinopteri,class,Actinopteri,0,e02808,18S,2,162-20,2022,12,8,Haul 2,sample
e02808-2-18S,Agaricales,order,Fungi,0,e02808,18S,2,162-20,2022,12,8,Haul 2,sample
e02808-2-18S,Agaricomycetes,class,Fungi,0,e02808,18S,2,162-20,2022,12,8,Haul 2,sample
e02808-2-18S,Amylocorticium cebennense,species,Fungi,0,e02808,18S,2,162-20,2022,12,8,Haul 2,sample
e02808-2-18S,Ascomycota,phylum,Fungi,0,e02808,18S,2,162-20,2022,12,8,Haul 2,sample
e02808-2-18S,Ascomycota/Basidiomycota,phylum,Fungi,0,e02808,18S,2,162-20,2022,12,8,Haul 2,sample
e02808-2-18S,Auranticordis quadriverberis,species,Imbricatea,0,e02808,18S,2,162-20,2022,12,8,Haul 2,sample
e02808-2-18S,Basidiomycota,phylum,Fungi,0,e02808,18S,2,162-20,2022,12,8,Haul 2,sample
e02808-2-18S,Cercozoa,phylum,Imbricatea,0,e02808,18S,2,162-20,2022,12,8,Haul 2,sample
e02808-2-18S,Chaetoceros,genus,Bacillariophyceae,0,e02808,18S,2,162-20,2022,12,8,Haul 2,sample
e02808-2-18S,Coscinodiscophyceae,class,Coscinodiscophyceae,0,e02808,18S,2,162-20,2022,12,8,Haul 2,sample
e02808-2-18S,Curvibasidium,genus,Fungi,0,e02808,18S,2,162-20,2022,12,8,Haul 2,sample
e02808-2-18S,Cyclotrichium cyclokaryon,species,Litostomatea,0,e02808,18S,2,162-20,2022,12,8,Haul 2,sample
e02808-2-18S,Cyranomonas australis,species,Imbricatea,0,e02808,18S,2,162-20,2022,12,8,Haul 2,sample
e02808-2-18S,Decapoda,order,Decapod,13495.0557,e02808,18S,2,162-20,2022,12,8,Haul 2,sample
e02808-2-18S,Dichomitus squalens,species,Fungi,0,e02808,18S,2,162-20,2022,12,8,Haul 2,sample
e02808-2-18S,Ebria tripartita,species,Ebriophyceae,0,e02808,18S,2,162-20,2022,12,8,Haul 2,sample
e02808-2-18S,Esquamula lacrimiformis,species,Imbricatea,0,e02808,18S,2,162-20,2022,12,8,Haul 2,sample
e02808-2-18S,Gastropoda,class,Gastropoda,11,e02808,18S,2,162-20,2022,12,8,Haul 2,sample
e02808-2-18S,Mamiellaceae,family,Mamiellophyceae,0,e02808,18S,2,162-20,2022,12,8,Haul 2,sample
e02808-2-18S,Mammalia,class,Mammalia,643,e02808,18S,2,162-20,2022,12,8,Haul 2,sample
e02808-2-18S,Mataza hastifera,species,Thecofilosea,0,e02808,18S,2,162-20,2022,12,8,Haul 2,sample
e02808-2-18S,Pleurocybella porrigens,species,Fungi,0,e02808,18S,2,162-20,2022,12,8,Haul 2,sample
e02808-2-18S,Polychaeta,class,Polychaeta,0,e02808,18S,2,162-20,2022,12,8,Haul 2,sample
e02808-2-18S,Schizoporaceae,family,Fungi,11727,e02808,18S,2,162-20,2022,12,8,Haul 2,sample
e02808-2-18S,Strombidium biarmatum,species,Spirotrichea,0,e02808,18S,2,162-20,2022,12,8,Haul 2,sample
e02808-2-18S,Thaumatomonadida,order,Imbricatea,0,e02808,18S,2,162-20,2022,12,8,Haul 2,sample
e02808-2-18S,Tintinnidium cf. primitivum,species,Spirotrichea,0,e02808,18S,2,162-20,2022,12,8,Haul 2,sample
e02808-2-18S,Tremellales,order,Fungi,0,e02808,18S,2,162-20,2022,12,8,Haul 2,sample
e02808-2-18S,Triparmaceae,family,Bolidophyceae,0,e02808,18S,2,162-20,2022,12,8,Haul 2,sample
e02808-2-18S,NA,NA,NA,0,e02808,18S,2,162-20,2022,12,8,Haul 2,sample
e02809-1-18S,Actinopteri,class,Actinopteri,74,e02809,18S,1,162-29,2022,12,8,Haul 3,sample
e02809-1-18S,Agaricales,order,Fungi,0,e02809,18S,1,162-29,2022,12,8,Haul 3,sample
e02809-1-18S,Agaricomycetes,class,Fungi,927,e02809,18S,1,162-29,2022,12,8,Haul 3,sample
e02809-1-18S,Amylocorticium cebennense,species,Fungi,0,e02809,18S,1,162-29,2022,12,8,Haul 3,sample
e02809-1-18S,Ascomycota,phylum,Fungi,0,e02809,18S,1,162-29,2022,12,8,Haul 3,sample
e02809-1-18S,Ascomycota/Basidiomycota,phylum,Fungi,0,e02809,18S,1,162-29,2022,12,8,Haul 3,sample
e02809-1-18S,Auranticordis quadriverberis,species,Imbricatea,0,e02809,18S,1,162-29,2022,12,8,Haul 3,sample
e02809-1-18S,Basidiomycota,phylum,Fungi,51,e02809,18S,1,162-29,2022,12,8,Haul 3,sample
e02809-1-18S,Cercozoa,phylum,Imbricatea,0,e02809,18S,1,162-29,2022,12,8,Haul 3,sample
